user_id,sessions_count,avg_events_per_session,conversion_rate,avg_session_duration_min,group
user_01158,6,10.833333333333334,1.0,5.922938661111111,A
user_01159,5,9.6,0.8,15.699970296666667,B
user_01160,8,8.625,0.875,2.1024090395833333,A
user_01161,7,9.428571428571429,0.7142857142857143,12.592629723809525,B
user_01162,14,9.5,0.8571428571428571,5.824575038095239,A
user_01163,9,8.11111111111111,0.7777777777777778,8.001477148148147,B
user_01164,11,9.0,0.8181818181818182,4.073678463636363,A
user_01165,10,10.2,0.7,12.255205673333334,B
user_01166,7,8.857142857142858,0.7142857142857143,5.1783526928571435,A
user_01167,6,9.5,1.0,4.997625002777778,B
user_01168,6,8.333333333333334,0.6666666666666666,4.1001929,A
user_01169,5,10.4,1.0,6.00989669,B
user_01170,7,11.142857142857142,0.7142857142857143,3.4164201142857142,A
user_01171,7,7.0,0.2857142857142857,8.526234366666667,B
user_01172,9,9.88888888888889,0.7777777777777778,4.734970218518518,A
user_01173,7,9.285714285714286,1.0,8.217058738095238,B
user_01174,4,8.5,0.75,5.037729266666666,A
user_01175,12,9.583333333333334,0.9166666666666666,14.538373004166667,B
user_01176,7,8.428571428571429,0.7142857142857143,7.444663514285714,A
user_01177,9,8.444444444444445,0.8888888888888888,4.003616505555556,B
user_01178,4,9.0,1.0,2.7726106916666664,A
user_01179,5,8.4,0.4,7.740497343333333,B
user_01180,5,10.6,0.8,6.59309488,A
user_01181,10,9.5,0.8,11.408327343333335,B
user_01182,8,9.125,0.75,6.46135725625,A
user_01183,14,10.857142857142858,0.8571428571428571,8.00751283809524,B
user_01184,6,7.833333333333333,0.8333333333333334,5.299905861111111,A
user_01185,6,9.166666666666666,0.6666666666666666,11.220764052777776,B
user_01186,5,10.8,0.6,4.7517382999999995,A
user_01187,4,8.0,0.75,10.674359879166667,B
user_01188,5,10.0,0.8,6.09641952,A
user_01189,11,9.454545454545455,0.7272727272727273,8.381062096969696,B
user_01190,4,9.75,0.5,4.622044541666667,A
user_01191,4,7.0,1.0,4.707900491666667,B
user_01192,4,8.5,1.0,5.588363508333334,A
user_01193,4,6.25,0.0,5.4274874625,B
user_01194,6,7.166666666666667,0.8333333333333334,5.402697055555556,A
user_01195,7,9.714285714285714,0.8571428571428571,13.703624104761904,B
user_01196,8,11.375,0.75,4.319088302083333,A
user_01197,13,9.461538461538462,0.9230769230769231,8.368141482051282,B
user_01198,4,9.75,0.75,3.4931893250000003,A
user_01199,9,9.0,0.6666666666666666,11.00041651111111,B
user_01200,2,5.5,0.5,6.738755983333333,A
user_01201,9,8.88888888888889,0.4444444444444444,6.64103895,B
user_01202,7,10.571428571428571,1.0,3.1077152666666663,A
user_01203,15,9.666666666666666,0.6666666666666666,7.658222944444445,B
user_01204,4,8.5,0.75,6.887486529166667,A
user_01205,9,10.666666666666666,0.8888888888888888,10.061926270370371,B
user_01206,5,8.8,0.4,3.3286107033333336,A
user_01207,9,8.88888888888889,0.7777777777777778,7.1386761592592585,B
user_01208,3,12.0,1.0,9.374201561111112,A
user_01209,7,6.142857142857143,0.7142857142857143,9.78375921904762,B
user_01210,5,7.8,0.6,3.0365128266666668,A
user_01211,8,7.375,0.875,6.47609468125,B
user_01212,5,10.4,0.6,5.0437112399999995,A
user_01213,5,10.4,0.8,9.399670816666667,B
user_01214,8,9.875,0.875,2.9296983291666665,A
user_01215,4,7.75,1.0,6.416661741666666,B
user_01216,9,9.666666666666666,0.6666666666666666,6.189358948148148,A
user_01217,5,9.0,1.0,7.630278353333334,B
user_01218,2,10.0,1.0,7.665025716666667,A
user_01219,8,9.625,0.625,11.5590794,B
user_01220,9,8.777777777777779,0.7777777777777778,2.527943333333333,A
user_01221,7,10.571428571428571,0.7142857142857143,8.918562152380954,B
user_01222,7,8.714285714285714,0.8571428571428571,10.093682335714286,A
user_01223,12,9.666666666666666,0.5,11.93985604027778,B
user_01224,4,10.5,0.75,3.056087033333333,A
user_01225,12,9.083333333333334,0.8333333333333334,10.862480170833335,B
user_01226,2,9.5,0.5,1.1467440833333333,A
user_01227,10,9.7,0.8,10.619177573333335,B
user_01228,3,7.333333333333333,0.6666666666666666,2.5759309999999997,A
user_01229,17,8.823529411764707,0.7058823529411765,7.035014068627452,B
user_01230,2,9.0,0.5,2.696169091666666,A
user_01231,13,8.692307692307692,0.6923076923076923,10.526495237179487,B
user_01232,3,11.333333333333334,0.6666666666666666,2.521419877777778,A
user_01233,9,8.222222222222221,0.7777777777777778,6.072872201851851,B
user_01234,6,9.333333333333334,0.5,5.753692099999999,A
user_01235,3,12.0,1.0,9.736521077777779,B
user_01236,3,9.0,0.6666666666666666,4.453896116666667,A
user_01237,10,11.5,0.9,11.577549866666669,B
user_01238,3,7.333333333333333,0.6666666666666666,1.5079126666666667,A
user_01239,5,9.8,1.0,10.032699033333333,B
user_01240,10,10.0,0.9,4.6709046050000005,A
user_01241,4,10.5,0.75,9.585734829166668,B
user_01242,10,8.2,0.5,6.349470460000001,A
user_01243,10,8.3,0.7,11.530154436666667,B
user_01244,4,10.0,1.0,4.56098745,A
user_01245,8,10.125,1.0,6.1291459645833335,B
user_01246,6,10.666666666666666,1.0,5.404482255555556,A
user_01247,7,8.428571428571429,0.7142857142857143,9.911998245238095,B
user_01248,6,10.5,0.5,5.5494511611111115,A
user_01249,6,8.666666666666666,0.8333333333333334,7.6800517583333345,B
user_01250,7,11.0,0.7142857142857143,4.260814671428571,A
user_01251,7,11.285714285714286,0.7142857142857143,7.46795297857143,B
user_01252,7,9.571428571428571,1.0,4.196378973809525,A
user_01253,11,8.545454545454545,0.8181818181818182,10.247757354545454,B
user_01254,7,11.571428571428571,0.8571428571428571,2.3181166833333333,A
user_01255,6,10.166666666666666,0.8333333333333334,10.210800013888887,B
user_01256,5,7.2,0.8,5.8486339366666655,A
user_01257,7,10.428571428571429,0.42857142857142855,11.958050952380955,B
user_01258,5,8.2,0.6,1.8667513633333335,A
user_01259,11,10.090909090909092,0.8181818181818182,9.296766112121214,B
user_01260,10,9.3,0.7,6.266756223333333,A
user_01261,8,10.125,0.5,12.010283535416667,B
user_01262,4,8.5,0.25,2.48524615,A
user_01263,12,8.416666666666666,0.8333333333333334,5.490251576388888,B
user_01264,6,6.833333333333333,0.5,4.807067519444444,A
user_01265,7,8.428571428571429,0.7142857142857143,9.808070385714286,B
user_01266,4,10.0,0.75,9.595779495833334,A
user_01268,7,9.142857142857142,0.7142857142857143,3.8121361285714284,A
user_01269,6,10.5,0.8333333333333334,8.471012938888888,B
user_01270,9,9.0,0.6666666666666666,7.306480155555556,A
user_01271,8,8.875,0.75,7.365237864583333,B
user_01272,5,10.0,0.8,7.116943603333333,A
user_01273,6,8.666666666666666,0.8333333333333334,7.109855030555555,B
user_01274,5,9.8,0.8,3.0886662199999995,A
user_01275,13,10.0,0.8461538461538461,8.468183543589744,B
user_01276,4,8.75,0.5,3.5664582083333336,A
user_01277,5,10.8,1.0,5.2232224333333335,B
user_01278,9,9.222222222222221,0.7777777777777778,4.322174803703703,A
user_01279,11,10.0,0.9090909090909091,9.156175921212121,B
user_01280,8,9.0,0.875,6.315530141666667,A
user_01281,14,8.285714285714286,0.5,11.096676885714286,B
user_01282,4,8.5,0.75,2.087792895833333,A
user_01283,9,10.222222222222221,0.8888888888888888,5.466656031481481,B
user_01284,6,9.5,0.8333333333333334,1.489610563888889,A
user_01285,7,9.142857142857142,0.8571428571428571,3.801638507142857,B
user_01286,14,9.071428571428571,0.6428571428571429,5.122841822619047,A
user_01287,12,9.916666666666666,0.8333333333333334,9.365525234722222,B
user_01288,3,10.333333333333334,0.3333333333333333,1.6098083611111111,A
user_01289,6,9.666666666666666,0.8333333333333334,6.309677958333334,B
user_01290,7,11.142857142857142,0.8571428571428571,3.599372804761905,A
user_01291,6,10.833333333333334,0.6666666666666666,9.405149841666667,B
user_01292,7,7.857142857142857,0.5714285714285714,2.296810954761905,A
user_01293,10,9.7,0.8,11.878836323333333,B
user_01294,8,7.875,0.375,4.494809841666667,A
user_01295,5,10.2,1.0,11.104112516666666,B
user_01296,5,12.2,1.0,11.241371526666665,A
user_01297,5,7.4,0.6,6.205350046666667,B
user_01298,3,12.333333333333334,0.6666666666666666,7.723774405555555,A
user_01299,11,9.545454545454545,0.5454545454545454,4.655372359090908,B
user_01300,8,9.125,0.875,5.23556864375,A
user_01301,9,8.0,0.6666666666666666,6.921090259259259,B
user_01302,9,9.222222222222221,0.6666666666666666,3.2333015055555556,A
user_01303,7,8.142857142857142,0.7142857142857143,11.739626523809523,B
user_01304,6,8.333333333333334,0.6666666666666666,3.953725950000001,A
user_01305,10,8.2,0.5,8.345931383333333,B
user_01306,5,8.2,0.6,8.200215616666666,A
user_01308,4,10.25,0.75,3.149180733333333,A
user_01309,8,10.375,0.75,9.898768177083333,B
user_01310,7,11.428571428571429,1.0,5.690608623809524,A
user_01311,6,9.833333333333334,1.0,11.922281091666667,B
user_01312,8,9.125,0.625,6.608914285416667,A
user_01313,8,9.125,0.875,12.662391291666665,B
user_01314,5,9.6,1.0,2.711125116666667,A
user_01315,7,8.428571428571429,0.42857142857142855,11.177886057142857,B
user_01316,3,8.0,0.6666666666666666,6.083918094444445,A
user_01317,9,9.222222222222221,0.7777777777777778,9.855689525925927,B
user_01318,5,9.8,0.6,4.413277663333334,A
user_01319,10,8.6,0.7,9.173594196666667,B
user_01320,8,10.25,0.625,6.96166140625,A
user_01321,8,9.625,0.875,7.4499573520833335,B
user_01322,5,9.2,0.2,3.687659176666666,A
user_01323,6,9.0,0.8333333333333334,13.241983172222222,B
user_01324,7,10.714285714285714,1.0,6.064185809523809,A
user_01325,10,8.4,0.9,10.810029861666667,B
user_01326,7,9.714285714285714,0.8571428571428571,3.7518864190476187,A
user_01327,2,9.0,0.5,3.2039169083333334,B
user_01328,4,10.25,0.5,2.3582298375,A
user_01329,10,7.6,0.6,14.077822811666667,B
user_01330,11,10.272727272727273,0.9090909090909091,5.002835248484848,A
user_01331,12,9.583333333333334,1.0,9.785087938888887,B
user_01332,5,11.0,0.6,2.5922660633333336,A
user_01333,6,7.166666666666667,0.8333333333333334,12.004024074999998,B
user_01334,6,8.0,0.6666666666666666,4.455597425,A
user_01335,4,9.0,0.75,8.909381029166667,B
user_01336,3,9.666666666666666,1.0,10.782324950000001,A
user_01337,10,10.7,0.8,9.569659223333334,B
user_01338,7,7.857142857142857,0.5714285714285714,5.121817366666668,A
user_01339,7,9.714285714285714,1.0,7.59549692857143,B
user_01340,4,8.0,0.75,3.2489317958333332,A
user_01341,5,9.4,0.8,7.51508008,B
user_01342,6,9.833333333333334,0.6666666666666666,7.1796684499999985,A
user_01343,9,7.777777777777778,0.6666666666666666,5.765241325925926,B
user_01344,6,9.666666666666666,1.0,2.8611892,A
user_01345,3,10.333333333333334,1.0,7.518760044444445,B
user_01346,8,9.0,0.625,5.0575118625,A
user_01347,9,8.666666666666666,0.8888888888888888,8.580955368518518,B
user_01348,5,11.6,0.6,5.068406436666667,A
user_01349,6,9.833333333333334,0.8333333333333334,9.838635819444445,B
user_01350,9,8.555555555555555,0.7777777777777778,7.096280118518518,A
user_01351,7,10.714285714285714,1.0,7.646742957142857,B
user_01352,5,6.8,0.6,2.812138396666666,A
user_01353,11,9.272727272727273,0.6363636363636364,9.728029922727274,B
user_01354,3,10.0,0.3333333333333333,3.2010165666666666,A
user_01355,11,9.0,0.6363636363636364,13.078449718181817,B
user_01356,11,8.454545454545455,0.6363636363636364,5.114946166666667,A
user_01357,12,9.416666666666666,0.5833333333333334,11.018737830555557,B
user_01358,9,8.88888888888889,0.7777777777777778,5.471770227777778,A
user_01359,7,10.571428571428571,1.0,13.37551812142857,B
user_01360,7,9.714285714285714,0.7142857142857143,4.582647319047619,A
user_01361,5,7.6,0.6,14.019224789999999,B
user_01362,4,8.25,1.0,2.6392884375,A
user_01363,4,11.75,1.0,10.510144158333334,B
user_01364,2,10.5,1.0,5.952997308333334,A
user_01365,7,8.714285714285714,0.7142857142857143,6.16806393095238,B
user_01366,6,10.166666666666666,0.5,2.6983620249999998,A
user_01367,4,10.0,0.75,8.803986375000001,B
user_01368,6,10.166666666666666,0.6666666666666666,8.033982727777778,A
user_01369,10,10.3,0.9,16.018578846666664,B
user_01370,3,9.666666666666666,0.3333333333333333,4.368337227777778,A
user_01371,9,10.0,0.8888888888888888,11.289611644444443,B
user_01372,7,9.0,0.2857142857142857,3.5018876857142858,A
user_01373,4,11.25,1.0,2.1525581625,B
user_01374,9,8.88888888888889,0.4444444444444444,3.7419326518518523,A
user_01375,7,8.571428571428571,0.5714285714285714,14.930305314285715,B
user_01376,8,10.625,0.875,3.0260900854166666,A
user_01377,7,8.0,0.8571428571428571,7.568513764285714,B
user_01378,4,9.75,0.75,6.008462558333333,A
user_01379,9,9.11111111111111,0.7777777777777778,7.424601227777779,B
user_01380,5,9.8,0.8,3.6080742299999997,A
user_01381,5,9.8,0.8,10.115036960000001,B
user_01382,2,8.0,0.5,6.401348083333334,A
user_01383,9,10.555555555555555,0.8888888888888888,15.61713036111111,B
user_01384,3,8.666666666666666,0.3333333333333333,4.929282961111111,A
user_01385,7,7.285714285714286,0.42857142857142855,10.95356989047619,B
user_01386,7,8.714285714285714,0.5714285714285714,5.6115373095238095,A
user_01387,6,6.5,0.5,8.45916795,B
user_01388,6,11.166666666666666,1.0,3.8337526416666665,A
user_01389,7,10.0,0.8571428571428571,11.611625157142857,B
user_01390,10,10.1,0.8,4.661131031666666,A
user_01391,11,9.909090909090908,0.7272727272727273,4.547774790909091,B
user_01392,3,8.333333333333334,1.0,5.808779127777778,A
user_01393,8,9.125,0.75,5.910384114583334,B
user_01394,4,10.25,1.0,4.339466066666667,A
user_01395,7,8.428571428571429,0.5714285714285714,8.526151033333333,B
user_01396,4,10.25,1.0,2.0578224791666666,A
user_01397,6,7.333333333333333,0.6666666666666666,7.9593796361111115,B
user_01398,7,9.142857142857142,0.7142857142857143,3.72042578095238,A
user_01399,6,9.666666666666666,0.8333333333333334,4.680864833333334,B
user_01400,3,9.0,1.0,1.1111296444444445,A
user_01401,8,10.375,0.875,11.659635127083334,B
user_01402,6,8.5,0.6666666666666666,3.2561147444444445,A
user_01403,7,9.571428571428571,1.0,7.541261361904761,B
user_01404,5,8.8,0.8,6.471341976666667,A
user_01405,13,9.692307692307692,0.7692307692307693,7.329044252564103,B
user_01406,5,9.2,0.8,5.650950183333334,A
user_01407,5,8.4,1.0,13.182455473333334,B
user_01408,3,9.333333333333334,1.0,7.520184183333332,A
user_01409,4,8.25,0.75,10.388742029166668,B
user_01410,9,8.222222222222221,0.7777777777777778,4.19744240925926,A
user_01411,13,7.538461538461538,0.6153846153846154,4.543006044871794,B
user_01412,7,9.714285714285714,0.8571428571428571,5.85732869047619,A
user_01413,12,9.0,1.0,10.056663404166667,B
user_01414,6,9.166666666666666,0.8333333333333334,4.293553625,A
user_01415,8,9.125,0.75,4.8064984312500005,B
user_01416,12,8.666666666666666,0.75,4.055205030555556,A
user_01417,6,8.5,0.6666666666666666,8.340669194444445,B
user_01418,9,9.777777777777779,0.8888888888888888,6.227751374074074,A
user_01419,8,8.75,0.625,10.54744323125,B
user_01420,3,9.666666666666666,0.6666666666666666,1.2137526666666665,A
user_01421,9,9.11111111111111,0.8888888888888888,6.0143368555555545,B
user_01422,8,8.5,0.625,4.61662505,A
user_01423,8,9.5,1.0,4.708701441666666,B
user_01424,6,10.333333333333334,0.8333333333333334,6.026424311111111,A
user_01425,11,9.636363636363637,0.8181818181818182,8.10602919848485,B
user_01426,2,9.0,1.0,2.8013883916666664,A
user_01427,5,10.2,0.8,11.207659340000001,B
user_01428,4,11.0,1.0,3.4880488166666668,A
user_01429,7,8.714285714285714,0.8571428571428571,13.741223216666667,B
user_01430,1,7.0,1.0,2.6548224166666667,A
user_01431,9,9.444444444444445,0.6666666666666666,10.252905846296297,B
user_01432,2,9.5,0.5,4.647307716666667,A
user_01433,5,9.8,0.8,2.735924,B
user_01434,5,9.6,0.8,2.95968097,A
user_01435,8,11.375,1.0,10.03243054375,B
user_01436,6,10.666666666666666,0.8333333333333334,5.005615563888889,A
user_01437,6,10.166666666666666,0.6666666666666666,9.80907092222222,B
user_01438,5,10.8,0.8,3.4480647966666664,A
user_01439,6,10.166666666666666,0.6666666666666666,9.931529066666666,B
user_01440,4,8.5,1.0,4.682982866666667,A
user_01441,7,9.571428571428571,1.0,8.670300328571429,B
user_01442,7,8.714285714285714,0.8571428571428571,5.8735523261904765,A
user_01443,7,10.857142857142858,1.0,11.732935945238095,B
user_01444,4,7.75,0.5,3.166677804166667,A
user_01445,7,9.428571428571429,0.5714285714285714,5.145337423809524,B
user_01446,9,8.222222222222221,0.8888888888888888,4.064244412962962,A
user_01447,3,10.0,1.0,13.009924944444444,B
user_01448,4,6.0,0.5,4.698577791666667,A
user_01449,7,8.428571428571429,0.5714285714285714,6.480327323809524,B
user_01450,8,9.0,0.875,5.3364636999999995,A
user_01451,14,9.285714285714286,0.7142857142857143,8.12391772857143,B
user_01452,7,11.857142857142858,0.8571428571428571,4.479853861904762,A
user_01453,10,9.3,0.8,7.752910805000001,B
user_01454,3,9.0,0.6666666666666666,3.9633444611111113,A
user_01455,7,9.571428571428571,0.7142857142857143,8.15410585,B
user_01456,4,11.25,1.0,7.134270441666668,A
user_01457,9,8.555555555555555,0.7777777777777778,10.07163583148148,B
user_01458,5,9.0,0.6,3.373706873333333,A
user_01459,10,7.9,1.0,9.140364993333332,B
user_01460,9,10.222222222222221,1.0,4.780639512962963,A
user_01461,9,7.333333333333333,0.6666666666666666,8.678065381481481,B
user_01462,7,9.428571428571429,0.8571428571428571,4.416899761904761,A
user_01463,10,10.4,0.7,10.964247031666668,B
user_01464,8,7.875,0.875,5.263891685416667,A
user_01465,7,10.714285714285714,0.8571428571428571,5.43469946904762,B
user_01466,3,10.0,0.6666666666666666,13.756013077777778,A
user_01467,4,9.25,0.75,7.518571137499999,B
user_01468,7,9.285714285714286,0.7142857142857143,4.274253995238095,A
user_01469,8,10.5,0.875,6.3487309354166666,B
user_01470,5,8.6,0.6,2.6086860266666663,A
user_01471,10,9.2,0.9,8.673272190000002,B
user_01472,5,9.0,0.8,7.91596772,A
user_01473,12,10.166666666666666,0.8333333333333334,11.367873890277776,B
user_01474,4,9.0,1.0,6.603681345833334,A
user_01475,11,9.272727272727273,0.8181818181818182,6.290171113636364,B
user_01476,8,7.5,0.5,3.692745160416666,A
user_01477,6,8.833333333333334,0.8333333333333334,17.393079677777777,B
user_01478,9,9.555555555555555,0.7777777777777778,6.776261372222222,A
user_01479,9,10.11111111111111,0.6666666666666666,10.453874707407408,B
user_01480,4,10.5,0.75,4.134074620833333,A
user_01481,10,9.7,0.9,7.7375076683333335,B
user_01482,4,10.5,0.75,4.010503866666667,A
user_01483,8,7.5,0.75,11.229559477083333,B
user_01484,9,10.222222222222221,0.7777777777777778,2.948192774074074,A
user_01485,5,10.4,0.8,8.785329203333335,B
user_01486,6,8.166666666666666,0.5,2.743712088888889,A
user_01487,6,11.333333333333334,0.8333333333333334,5.384440005555555,B
user_01488,8,8.375,0.375,3.9300968375,A
user_01489,8,8.875,0.875,6.847820406249999,B
user_01490,3,7.666666666666667,1.0,4.369476716666667,A
user_01491,9,8.88888888888889,0.7777777777777778,9.117132562962963,B
user_01492,5,11.2,1.0,5.369672536666667,A
user_01493,9,9.222222222222221,0.6666666666666666,11.454142885185185,B
user_01494,4,9.25,0.75,2.2812458791666668,A
user_01495,7,8.857142857142858,0.5714285714285714,15.36323917857143,B
user_01496,12,8.333333333333334,0.75,5.032943315277778,A
user_01497,10,8.1,0.7,5.596945493333334,B
user_01498,4,10.25,0.75,3.61789365,A
user_01499,8,9.75,0.625,7.359004664583334,B
user_01500,2,5.0,0.5,1.5703975416666667,A
user_01501,8,9.375,0.625,5.185135529166667,B
user_01502,2,9.5,0.5,3.676807725,A
user_01503,8,8.875,0.5,8.668171489583333,B
user_01504,3,8.666666666666666,1.0,10.59793625,A
user_01505,6,8.833333333333334,0.8333333333333334,7.120125338888889,B
user_01506,2,9.0,0.0,2.4316473666666667,A
user_01507,8,11.375,1.0,7.7471863,B
user_01508,5,9.2,1.0,2.3102366433333335,A
user_01509,10,7.3,0.4,8.614512218333333,B
user_01510,8,9.125,0.875,3.96783520625,A
user_01511,4,9.25,0.75,7.840257237500001,B
user_01512,7,8.714285714285714,0.8571428571428571,4.988802721428572,A
user_01513,3,11.0,1.0,13.193012772222223,B
user_01514,4,10.0,1.0,5.298398729166667,A
user_01515,13,9.461538461538462,0.7692307692307693,10.838639623076924,B
user_01516,2,6.5,1.0,1.2593078166666667,A
user_01517,5,9.2,0.6,9.829250873333333,B
user_01518,4,10.0,1.0,5.215232604166667,A
user_01519,9,10.88888888888889,0.7777777777777778,10.917837866666666,B
user_01520,7,8.714285714285714,0.8571428571428571,1.932661914285714,A
user_01521,5,10.6,0.8,11.850989393333332,B
user_01522,6,7.833333333333333,0.8333333333333334,5.759657619444444,A
user_01523,8,10.0,0.75,9.335237233333334,B
user_01524,8,11.0,0.875,5.36975813125,A
user_01525,14,9.214285714285714,0.9285714285714286,8.276688404761904,B
user_01526,8,11.125,0.75,4.510802795833333,A
user_01527,12,9.916666666666666,0.5,11.647337944444445,B
user_01528,3,12.666666666666666,0.6666666666666666,1.616481911111111,A
user_01529,11,10.454545454545455,0.8181818181818182,6.6677460787878795,B
user_01530,11,9.454545454545455,0.7272727272727273,3.6426444863636367,A
user_01531,6,7.666666666666667,0.8333333333333334,10.632602113888892,B
user_01532,10,10.1,0.9,3.6443981449999994,A
user_01533,12,9.333333333333334,0.5833333333333334,11.722758963888888,B
user_01534,8,8.875,0.875,3.168832054166667,A
user_01535,4,9.0,0.5,9.963471079166666,B
user_01536,9,7.888888888888889,0.5555555555555556,6.70294246111111,A
user_01537,8,8.625,0.625,11.394693304166667,B
user_01538,3,8.0,0.6666666666666666,7.547939044444444,A
user_01539,7,10.0,0.8571428571428571,11.268259204761906,B
user_01540,10,7.1,0.6,5.246392783333333,A
user_01541,9,8.666666666666666,0.7777777777777778,7.453984444444444,B
user_01542,4,10.5,0.75,6.1956931125,A
user_01543,6,8.833333333333334,1.0,2.8935330472222223,B
user_01544,3,12.666666666666666,1.0,3.4984102277777773,A
user_01545,5,9.4,0.8,5.458094183333333,B
user_01546,7,10.285714285714286,1.0,7.527285180952381,A
user_01547,10,9.4,0.6,9.867707961666667,B
user_01548,4,7.5,0.75,4.753192108333334,A
user_01549,8,11.375,0.875,16.782671104166667,B
user_01550,4,6.5,0.5,6.3201308916666665,A
user_01551,7,10.285714285714286,0.7142857142857143,10.594482540476191,B
user_01552,3,10.333333333333334,0.6666666666666666,3.061241005555555,A
user_01553,4,9.25,1.0,14.233480199999999,B
user_01554,5,7.4,0.6,4.196761530000001,A
user_01555,7,8.428571428571429,0.8571428571428571,8.075347645238097,B
user_01556,9,9.11111111111111,0.7777777777777778,5.830979842592591,A
user_01557,10,11.2,0.8,11.74049498,B
user_01558,4,12.0,1.0,4.393407154166667,A
user_01559,8,9.625,0.75,7.954037875000001,B
user_01560,5,10.6,1.0,4.110891353333334,A
user_01561,10,9.2,0.9,12.950312485000001,B
user_01562,5,8.0,0.4,2.8616171533333334,A
user_01563,4,10.0,0.5,4.212987820833334,B
user_01564,3,11.0,1.0,5.717413922222222,A
user_01565,6,10.5,1.0,17.847966552777777,B
user_01566,9,8.444444444444445,0.6666666666666666,4.156878494444445,A
user_01567,3,7.333333333333333,0.6666666666666666,13.086574983333334,B
user_01568,11,9.727272727272727,0.7272727272727273,2.82039265,A
user_01569,15,9.6,0.8,7.807298385555556,B
user_01570,5,13.0,1.0,6.216762843333333,A
user_01571,6,9.833333333333334,0.8333333333333334,8.227702033333333,B
user_01572,9,7.777777777777778,0.7777777777777778,5.655128898148148,A
user_01573,9,8.777777777777779,0.7777777777777778,10.086769609259258,B
user_01574,4,11.0,0.5,3.999440375,A
user_01575,12,9.666666666666666,0.75,8.740987300000002,B
user_01576,3,10.666666666666666,0.6666666666666666,7.480601611111112,A
user_01577,7,8.0,0.5714285714285714,4.963851645238095,B
user_01578,8,9.375,0.875,3.924227129166667,A
user_01579,8,9.0,0.75,7.0175062229166665,B
user_01580,9,9.444444444444445,0.6666666666666666,5.291488153703704,A
user_01581,13,7.769230769230769,0.6153846153846154,7.220854953846153,B
user_01582,9,9.666666666666666,0.8888888888888888,5.816686346296296,A
user_01583,7,11.428571428571429,0.7142857142857143,8.942398116666666,B
user_01584,9,11.0,0.6666666666666666,3.0218724444444445,A
user_01585,9,8.222222222222221,0.6666666666666666,11.27067143888889,B
user_01586,1,5.0,1.0,0.8872107333333333,A
user_01587,11,10.363636363636363,1.0,7.493623719696969,B
user_01588,5,7.6,0.6,3.480867446666666,A
user_01589,8,11.625,1.0,11.002953525,B
user_01590,6,8.5,0.8333333333333334,8.063036813888889,A
user_01591,8,8.5,0.625,11.126072020833334,B
user_01592,4,9.75,0.75,4.3429422875,A
user_01593,14,9.142857142857142,0.7857142857142857,9.16849095952381,B
user_01594,8,8.625,0.75,3.7489593208333334,A
user_01595,10,9.0,0.6,7.617990663333333,B
user_01596,2,9.5,1.0,3.3949790083333333,A
user_01597,6,9.666666666666666,0.6666666666666666,18.825254861111112,B
user_01598,3,8.333333333333334,1.0,2.0967042833333336,A
user_01599,8,8.0,0.625,15.113421189583335,B
user_01600,5,11.6,0.8,6.00409401,A
user_01601,10,9.0,0.7,9.796642821666666,B
user_01602,6,8.833333333333334,0.6666666666666666,3.933877994444444,A
user_01603,9,9.777777777777779,0.8888888888888888,7.794016172222222,B
user_01604,7,9.571428571428571,0.5714285714285714,4.832485952380954,A
user_01605,7,10.571428571428571,0.5714285714285714,7.962992542857143,B
user_01606,6,10.166666666666666,0.8333333333333334,5.179343108333334,A
user_01607,8,10.75,1.0,9.047195972916667,B
user_01608,7,8.857142857142858,0.8571428571428571,4.62250175,A
user_01609,12,7.916666666666667,0.5,7.492923983333334,B
user_01610,6,9.166666666666666,0.6666666666666666,1.509259652777778,A
user_01611,8,8.5,0.625,12.06984510625,B
user_01612,8,9.875,0.875,5.82019245,A
user_01613,9,8.555555555555555,0.6666666666666666,10.538236177777778,B
user_01614,13,9.076923076923077,0.7692307692307693,4.627172591025642,A
user_01615,4,9.75,1.0,5.60456955,B
user_01616,7,11.142857142857142,1.0,3.116283945238095,A
user_01617,9,10.777777777777779,0.7777777777777778,8.074049681481481,B
user_01618,11,8.090909090909092,0.6363636363636364,4.424130537878788,A
user_01619,7,9.571428571428571,0.7142857142857143,14.378009559523813,B
user_01620,9,9.555555555555555,0.6666666666666666,5.767528422222222,A
user_01621,6,11.333333333333334,0.8333333333333334,9.552437594444443,B
user_01622,9,7.888888888888889,0.7777777777777778,4.809188396296296,A
user_01623,10,8.7,1.0,9.488716905,B
user_01624,12,9.166666666666666,0.75,6.613301693055555,A
user_01625,9,9.777777777777779,1.0,10.796617446296297,B
user_01626,5,8.6,0.6,2.7219883599999997,A
user_01627,2,9.5,1.0,8.932469158333333,B
user_01628,6,9.333333333333334,0.8333333333333334,6.6557106388888885,A
user_01629,7,9.571428571428571,1.0,11.70401776904762,B
user_01630,3,10.666666666666666,0.6666666666666666,6.067949522222222,A
user_01631,13,11.307692307692308,0.7692307692307693,4.438780335897435,B
user_01632,5,7.4,0.8,5.5708474699999995,A
user_01633,5,9.2,1.0,10.784042356666665,B
user_01634,4,8.75,1.0,2.1925778166666667,A
user_01635,6,11.166666666666666,0.6666666666666666,12.259902502777777,B
user_01636,5,10.4,0.6,7.183641259999999,A
user_01637,12,10.416666666666666,0.75,8.869898879166668,B
user_01638,9,9.222222222222221,0.7777777777777778,4.358804053703704,A
user_01639,6,7.166666666666667,0.6666666666666666,8.246887294444445,B
